"scenario","compartment","date","death_calibrated","y_mean","iso3c"
"Additional 50% Reduction","hospital_incidence",2020-03-04,FALSE,5.31,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-03-04,FALSE,1.96,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-03-04,FALSE,6959.49,"AFG"
"Maintain Status Quo","hospital_demand",2020-03-04,FALSE,18,"AFG"
"Maintain Status Quo","ICU_demand",2020-03-04,FALSE,7.33,"AFG"
"Maintain Status Quo","infections",2020-03-04,FALSE,1425.92,"AFG"
"Maintain Status Quo","hospital_incidence",2020-03-04,FALSE,5.31,"AFG"
"Maintain Status Quo","ICU_incidence",2020-03-04,FALSE,1.96,"AFG"
"Maintain Status Quo","cumulative_infections",2020-03-04,FALSE,6959.49,"AFG"
"Relax Interventions 50%","hospital_demand",2020-03-04,FALSE,18,"AFG"
"Relax Interventions 50%","ICU_demand",2020-03-04,FALSE,7.33,"AFG"
"Relax Interventions 50%","infections",2020-03-04,FALSE,1425.92,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-03-04,FALSE,5.31,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-03-04,FALSE,1.96,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-03-04,FALSE,6959.49,"AFG"
"Additional 50% Reduction","hospital_demand",2020-03-05,FALSE,22.54,"AFG"
"Additional 50% Reduction","ICU_demand",2020-03-05,FALSE,9.13,"AFG"
"Additional 50% Reduction","infections",2020-03-05,FALSE,1794.91,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-03-05,FALSE,6.66,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-03-05,FALSE,2.45,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-03-05,FALSE,8754.4,"AFG"
"Maintain Status Quo","hospital_demand",2020-03-05,FALSE,22.54,"AFG"
"Maintain Status Quo","ICU_demand",2020-03-05,FALSE,9.13,"AFG"
"Maintain Status Quo","infections",2020-03-05,FALSE,1794.91,"AFG"
"Maintain Status Quo","hospital_incidence",2020-03-05,FALSE,6.66,"AFG"
"Maintain Status Quo","ICU_incidence",2020-03-05,FALSE,2.45,"AFG"
"Maintain Status Quo","cumulative_infections",2020-03-05,FALSE,8754.4,"AFG"
"Relax Interventions 50%","hospital_demand",2020-03-05,FALSE,22.54,"AFG"
"Relax Interventions 50%","ICU_demand",2020-03-05,FALSE,9.13,"AFG"
"Relax Interventions 50%","infections",2020-03-05,FALSE,1794.91,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-03-05,FALSE,6.66,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-03-05,FALSE,2.45,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-03-05,FALSE,8754.4,"AFG"
"Additional 50% Reduction","hospital_demand",2020-03-06,FALSE,28.24,"AFG"
"Additional 50% Reduction","ICU_demand",2020-03-06,FALSE,11.38,"AFG"
"Additional 50% Reduction","infections",2020-03-06,FALSE,2028.35,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-03-06,FALSE,8.33,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-03-06,FALSE,3.05,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-03-06,FALSE,10782.75,"AFG"
"Maintain Status Quo","hospital_demand",2020-03-06,FALSE,28.24,"AFG"
"Maintain Status Quo","ICU_demand",2020-03-06,FALSE,11.38,"AFG"
"Maintain Status Quo","infections",2020-03-06,FALSE,2028.35,"AFG"
"Maintain Status Quo","hospital_incidence",2020-03-06,FALSE,8.33,"AFG"
"Maintain Status Quo","ICU_incidence",2020-03-06,FALSE,3.05,"AFG"
"Maintain Status Quo","cumulative_infections",2020-03-06,FALSE,10782.75,"AFG"
"Relax Interventions 50%","hospital_demand",2020-03-06,FALSE,28.24,"AFG"
"Relax Interventions 50%","ICU_demand",2020-03-06,FALSE,11.38,"AFG"
"Relax Interventions 50%","infections",2020-03-06,FALSE,2028.35,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-03-06,FALSE,8.33,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-03-06,FALSE,3.05,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-03-06,FALSE,10782.75,"AFG"
"Additional 50% Reduction","hospital_demand",2020-03-07,FALSE,35.26,"AFG"
"Additional 50% Reduction","ICU_demand",2020-03-07,FALSE,14.15,"AFG"
"Additional 50% Reduction","infections",2020-03-07,FALSE,2062.12,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-03-07,FALSE,10.15,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-03-07,FALSE,3.71,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-03-07,FALSE,12844.87,"AFG"
"Maintain Status Quo","hospital_demand",2020-03-07,FALSE,35.26,"AFG"
"Maintain Status Quo","ICU_demand",2020-03-07,FALSE,14.15,"AFG"
"Maintain Status Quo","infections",2020-03-07,FALSE,2062.12,"AFG"
"Maintain Status Quo","hospital_incidence",2020-03-07,FALSE,10.15,"AFG"
"Maintain Status Quo","ICU_incidence",2020-03-07,FALSE,3.71,"AFG"
"Maintain Status Quo","cumulative_infections",2020-03-07,FALSE,12844.87,"AFG"
"Relax Interventions 50%","hospital_demand",2020-03-07,FALSE,35.26,"AFG"
"Relax Interventions 50%","ICU_demand",2020-03-07,FALSE,14.15,"AFG"
"Relax Interventions 50%","infections",2020-03-07,FALSE,2062.12,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-03-07,FALSE,10.15,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-03-07,FALSE,3.71,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-03-07,FALSE,12844.87,"AFG"
"Additional 50% Reduction","hospital_demand",2020-03-08,FALSE,43.5,"AFG"
"Additional 50% Reduction","ICU_demand",2020-03-08,FALSE,17.4,"AFG"
"Additional 50% Reduction","infections",2020-03-08,FALSE,2038.29,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-03-08,FALSE,11.85,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-03-08,FALSE,4.3,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-03-08,FALSE,14883.17,"AFG"
"Maintain Status Quo","hospital_demand",2020-03-08,FALSE,43.5,"AFG"
"Maintain Status Quo","ICU_demand",2020-03-08,FALSE,17.4,"AFG"
"Maintain Status Quo","infections",2020-03-08,FALSE,2038.29,"AFG"
"Maintain Status Quo","hospital_incidence",2020-03-08,FALSE,11.85,"AFG"
"Maintain Status Quo","ICU_incidence",2020-03-08,FALSE,4.3,"AFG"
"Maintain Status Quo","cumulative_infections",2020-03-08,FALSE,14883.17,"AFG"
"Relax Interventions 50%","hospital_demand",2020-03-08,FALSE,43.5,"AFG"
"Relax Interventions 50%","ICU_demand",2020-03-08,FALSE,17.4,"AFG"
"Relax Interventions 50%","infections",2020-03-08,FALSE,2038.29,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-03-08,FALSE,11.85,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-03-08,FALSE,4.3,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-03-08,FALSE,14883.17,"AFG"
"Additional 50% Reduction","hospital_demand",2020-03-09,FALSE,52.63,"AFG"
"Additional 50% Reduction","ICU_demand",2020-03-09,FALSE,21.01,"AFG"
"Additional 50% Reduction","infections",2020-03-09,FALSE,2016.29,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-03-09,FALSE,13.25,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-03-09,FALSE,4.79,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-03-09,FALSE,16899.46,"AFG"
"Maintain Status Quo","hospital_demand",2020-03-09,FALSE,52.63,"AFG"
"Maintain Status Quo","ICU_demand",2020-03-09,FALSE,21.01,"AFG"
"Maintain Status Quo","infections",2020-03-09,FALSE,2016.29,"AFG"
"Maintain Status Quo","hospital_incidence",2020-03-09,FALSE,13.25,"AFG"
"Maintain Status Quo","ICU_incidence",2020-03-09,FALSE,4.79,"AFG"
"Maintain Status Quo","cumulative_infections",2020-03-09,FALSE,16899.46,"AFG"
"Relax Interventions 50%","hospital_demand",2020-03-09,FALSE,52.63,"AFG"
"Relax Interventions 50%","ICU_demand",2020-03-09,FALSE,21.01,"AFG"
"Relax Interventions 50%","infections",2020-03-09,FALSE,2016.29,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-03-09,FALSE,13.25,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-03-09,FALSE,4.79,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-03-09,FALSE,16899.46,"AFG"
"Additional 50% Reduction","hospital_demand",2020-03-10,FALSE,62.24,"AFG"
"Additional 50% Reduction","ICU_demand",2020-03-10,FALSE,24.84,"AFG"
"Additional 50% Reduction","infections",2020-03-10,FALSE,2016.22,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-03-10,FALSE,14.35,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-03-10,FALSE,5.14,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-03-10,FALSE,18915.68,"AFG"
"Maintain Status Quo","hospital_demand",2020-03-10,FALSE,62.24,"AFG"
"Maintain Status Quo","ICU_demand",2020-03-10,FALSE,24.84,"AFG"
"Maintain Status Quo","infections",2020-03-10,FALSE,2016.22,"AFG"
"Maintain Status Quo","hospital_incidence",2020-03-10,FALSE,14.35,"AFG"
"Maintain Status Quo","ICU_incidence",2020-03-10,FALSE,5.14,"AFG"
"Maintain Status Quo","cumulative_infections",2020-03-10,FALSE,18915.68,"AFG"
"Relax Interventions 50%","hospital_demand",2020-03-10,FALSE,62.24,"AFG"
"Relax Interventions 50%","ICU_demand",2020-03-10,FALSE,24.84,"AFG"
"Relax Interventions 50%","infections",2020-03-10,FALSE,2016.22,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-03-10,FALSE,14.35,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-03-10,FALSE,5.14,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-03-10,FALSE,18915.68,"AFG"
"Additional 50% Reduction","hospital_demand",2020-03-11,FALSE,71.95,"AFG"
"Additional 50% Reduction","ICU_demand",2020-03-11,FALSE,28.73,"AFG"
"Additional 50% Reduction","infections",2020-03-11,FALSE,2042.54,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-03-11,FALSE,15.18,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-03-11,FALSE,5.4,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-03-11,FALSE,20958.21,"AFG"
"Maintain Status Quo","hospital_demand",2020-03-11,FALSE,71.95,"AFG"
"Maintain Status Quo","ICU_demand",2020-03-11,FALSE,28.73,"AFG"
"Maintain Status Quo","infections",2020-03-11,FALSE,2042.54,"AFG"
"Maintain Status Quo","hospital_incidence",2020-03-11,FALSE,15.18,"AFG"
"Maintain Status Quo","ICU_incidence",2020-03-11,FALSE,5.4,"AFG"
"Maintain Status Quo","cumulative_infections",2020-03-11,FALSE,20958.21,"AFG"
"Relax Interventions 50%","hospital_demand",2020-03-11,FALSE,71.95,"AFG"
"Relax Interventions 50%","ICU_demand",2020-03-11,FALSE,28.73,"AFG"
"Relax Interventions 50%","infections",2020-03-11,FALSE,2042.54,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-03-11,FALSE,15.18,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-03-11,FALSE,5.4,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-03-11,FALSE,20958.21,"AFG"
"Additional 50% Reduction","hospital_demand",2020-03-12,FALSE,81.49,"AFG"
"Additional 50% Reduction","ICU_demand",2020-03-12,FALSE,32.58,"AFG"
"Additional 50% Reduction","infections",2020-03-12,FALSE,2095.35,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-03-12,FALSE,15.84,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-03-12,FALSE,5.58,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-03-12,FALSE,23053.56,"AFG"
"Maintain Status Quo","hospital_demand",2020-03-12,FALSE,81.49,"AFG"
"Maintain Status Quo","ICU_demand",2020-03-12,FALSE,32.58,"AFG"
"Maintain Status Quo","infections",2020-03-12,FALSE,2095.35,"AFG"
"Maintain Status Quo","hospital_incidence",2020-03-12,FALSE,15.84,"AFG"
"Maintain Status Quo","ICU_incidence",2020-03-12,FALSE,5.58,"AFG"
"Maintain Status Quo","cumulative_infections",2020-03-12,FALSE,23053.56,"AFG"
"Relax Interventions 50%","hospital_demand",2020-03-12,FALSE,81.49,"AFG"
"Relax Interventions 50%","ICU_demand",2020-03-12,FALSE,32.58,"AFG"
"Relax Interventions 50%","infections",2020-03-12,FALSE,2095.35,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-03-12,FALSE,15.84,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-03-12,FALSE,5.58,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-03-12,FALSE,23053.56,"AFG"
"Additional 50% Reduction","hospital_demand",2020-03-13,FALSE,90.67,"AFG"
"Additional 50% Reduction","ICU_demand",2020-03-13,FALSE,36.32,"AFG"
"Additional 50% Reduction","infections",2020-03-13,FALSE,2175.11,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-03-13,FALSE,16.41,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-03-13,FALSE,5.72,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-03-13,FALSE,25228.67,"AFG"
"Maintain Status Quo","hospital_demand",2020-03-13,FALSE,90.67,"AFG"
"Maintain Status Quo","ICU_demand",2020-03-13,FALSE,36.32,"AFG"
"Maintain Status Quo","infections",2020-03-13,FALSE,2175.11,"AFG"
"Maintain Status Quo","hospital_incidence",2020-03-13,FALSE,16.41,"AFG"
"Maintain Status Quo","ICU_incidence",2020-03-13,FALSE,5.72,"AFG"
"Maintain Status Quo","cumulative_infections",2020-03-13,FALSE,25228.67,"AFG"
"Relax Interventions 50%","hospital_demand",2020-03-13,FALSE,90.67,"AFG"
"Relax Interventions 50%","ICU_demand",2020-03-13,FALSE,36.32,"AFG"
"Relax Interventions 50%","infections",2020-03-13,FALSE,2175.11,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-03-13,FALSE,16.41,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-03-13,FALSE,5.72,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-03-13,FALSE,25228.67,"AFG"
"Additional 50% Reduction","hospital_demand",2020-03-14,FALSE,99.46,"AFG"
"Additional 50% Reduction","ICU_demand",2020-03-14,FALSE,39.92,"AFG"
"Additional 50% Reduction","infections",2020-03-14,FALSE,2284.32,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-03-14,FALSE,16.97,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-03-14,FALSE,5.84,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-03-14,FALSE,27512.99,"AFG"
"Maintain Status Quo","hospital_demand",2020-03-14,FALSE,99.46,"AFG"
"Maintain Status Quo","ICU_demand",2020-03-14,FALSE,39.92,"AFG"
"Maintain Status Quo","infections",2020-03-14,FALSE,2284.32,"AFG"
"Maintain Status Quo","hospital_incidence",2020-03-14,FALSE,16.97,"AFG"
"Maintain Status Quo","ICU_incidence",2020-03-14,FALSE,5.84,"AFG"
"Maintain Status Quo","cumulative_infections",2020-03-14,FALSE,27512.99,"AFG"
"Relax Interventions 50%","hospital_demand",2020-03-14,FALSE,99.46,"AFG"
"Relax Interventions 50%","ICU_demand",2020-03-14,FALSE,39.92,"AFG"
"Relax Interventions 50%","infections",2020-03-14,FALSE,2284.32,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-03-14,FALSE,16.97,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-03-14,FALSE,5.84,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-03-14,FALSE,27512.99,"AFG"
"Additional 50% Reduction","hospital_demand",2020-03-15,FALSE,107.89,"AFG"
"Additional 50% Reduction","ICU_demand",2020-03-15,FALSE,43.39,"AFG"
"Additional 50% Reduction","infections",2020-03-15,FALSE,2428.03,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-03-15,FALSE,17.58,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-03-15,FALSE,5.99,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-03-15,FALSE,29941.02,"AFG"
"Maintain Status Quo","hospital_demand",2020-03-15,FALSE,107.89,"AFG"
"Maintain Status Quo","ICU_demand",2020-03-15,FALSE,43.39,"AFG"
"Maintain Status Quo","infections",2020-03-15,FALSE,2428.03,"AFG"
"Maintain Status Quo","hospital_incidence",2020-03-15,FALSE,17.58,"AFG"
"Maintain Status Quo","ICU_incidence",2020-03-15,FALSE,5.99,"AFG"
"Maintain Status Quo","cumulative_infections",2020-03-15,FALSE,29941.02,"AFG"
"Relax Interventions 50%","hospital_demand",2020-03-15,FALSE,107.89,"AFG"
"Relax Interventions 50%","ICU_demand",2020-03-15,FALSE,43.39,"AFG"
"Relax Interventions 50%","infections",2020-03-15,FALSE,2428.03,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-03-15,FALSE,17.58,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-03-15,FALSE,5.99,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-03-15,FALSE,29941.02,"AFG"
"Additional 50% Reduction","hospital_demand",2020-03-16,FALSE,116.05,"AFG"
"Additional 50% Reduction","ICU_demand",2020-03-16,FALSE,46.74,"AFG"
"Additional 50% Reduction","infections",2020-03-16,FALSE,2614.28,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-03-16,FALSE,18.3,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-03-16,FALSE,6.16,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-03-16,FALSE,32555.3,"AFG"
"Maintain Status Quo","hospital_demand",2020-03-16,FALSE,116.05,"AFG"
"Maintain Status Quo","ICU_demand",2020-03-16,FALSE,46.74,"AFG"
"Maintain Status Quo","infections",2020-03-16,FALSE,2614.28,"AFG"
"Maintain Status Quo","hospital_incidence",2020-03-16,FALSE,18.3,"AFG"
"Maintain Status Quo","ICU_incidence",2020-03-16,FALSE,6.16,"AFG"
"Maintain Status Quo","cumulative_infections",2020-03-16,FALSE,32555.3,"AFG"
"Relax Interventions 50%","hospital_demand",2020-03-16,FALSE,116.05,"AFG"
"Relax Interventions 50%","ICU_demand",2020-03-16,FALSE,46.74,"AFG"
"Relax Interventions 50%","infections",2020-03-16,FALSE,2614.28,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-03-16,FALSE,18.3,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-03-16,FALSE,6.16,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-03-16,FALSE,32555.3,"AFG"
"Additional 50% Reduction","hospital_demand",2020-03-17,FALSE,124.12,"AFG"
"Additional 50% Reduction","ICU_demand",2020-03-17,FALSE,50.03,"AFG"
"Additional 50% Reduction","infections",2020-03-17,FALSE,2854.55,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-03-17,FALSE,19.2,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-03-17,FALSE,6.39,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-03-17,FALSE,35409.85,"AFG"
"Maintain Status Quo","hospital_demand",2020-03-17,FALSE,124.12,"AFG"
"Maintain Status Quo","ICU_demand",2020-03-17,FALSE,50.03,"AFG"
"Maintain Status Quo","infections",2020-03-17,FALSE,2854.55,"AFG"
"Maintain Status Quo","hospital_incidence",2020-03-17,FALSE,19.2,"AFG"
"Maintain Status Quo","ICU_incidence",2020-03-17,FALSE,6.39,"AFG"
"Maintain Status Quo","cumulative_infections",2020-03-17,FALSE,35409.85,"AFG"
"Relax Interventions 50%","hospital_demand",2020-03-17,FALSE,124.12,"AFG"
"Relax Interventions 50%","ICU_demand",2020-03-17,FALSE,50.03,"AFG"
"Relax Interventions 50%","infections",2020-03-17,FALSE,2854.55,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-03-17,FALSE,19.2,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-03-17,FALSE,6.39,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-03-17,FALSE,35409.85,"AFG"
"Additional 50% Reduction","hospital_demand",2020-03-18,FALSE,132.33,"AFG"
"Additional 50% Reduction","ICU_demand",2020-03-18,FALSE,53.33,"AFG"
"Additional 50% Reduction","infections",2020-03-18,FALSE,3164.66,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-03-18,FALSE,20.34,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-03-18,FALSE,6.69,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-03-18,FALSE,38574.52,"AFG"
"Maintain Status Quo","hospital_demand",2020-03-18,FALSE,132.33,"AFG"
"Maintain Status Quo","ICU_demand",2020-03-18,FALSE,53.33,"AFG"
"Maintain Status Quo","infections",2020-03-18,FALSE,3164.66,"AFG"
"Maintain Status Quo","hospital_incidence",2020-03-18,FALSE,20.34,"AFG"
"Maintain Status Quo","ICU_incidence",2020-03-18,FALSE,6.69,"AFG"
"Maintain Status Quo","cumulative_infections",2020-03-18,FALSE,38574.52,"AFG"
"Relax Interventions 50%","hospital_demand",2020-03-18,FALSE,132.33,"AFG"
"Relax Interventions 50%","ICU_demand",2020-03-18,FALSE,53.33,"AFG"
"Relax Interventions 50%","infections",2020-03-18,FALSE,3164.66,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-03-18,FALSE,20.34,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-03-18,FALSE,6.69,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-03-18,FALSE,38574.52,"AFG"
"Additional 50% Reduction","hospital_demand",2020-03-19,FALSE,140.96,"AFG"
"Additional 50% Reduction","ICU_demand",2020-03-19,FALSE,56.72,"AFG"
"Additional 50% Reduction","infections",2020-03-19,FALSE,3566.02,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-03-19,FALSE,21.8,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-03-19,FALSE,7.09,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-03-19,FALSE,42140.54,"AFG"
"Maintain Status Quo","hospital_demand",2020-03-19,FALSE,140.96,"AFG"
"Maintain Status Quo","ICU_demand",2020-03-19,FALSE,56.72,"AFG"
"Maintain Status Quo","infections",2020-03-19,FALSE,3566.02,"AFG"
"Maintain Status Quo","hospital_incidence",2020-03-19,FALSE,21.8,"AFG"
"Maintain Status Quo","ICU_incidence",2020-03-19,FALSE,7.09,"AFG"
"Maintain Status Quo","cumulative_infections",2020-03-19,FALSE,42140.54,"AFG"
"Relax Interventions 50%","hospital_demand",2020-03-19,FALSE,140.96,"AFG"
"Relax Interventions 50%","ICU_demand",2020-03-19,FALSE,56.72,"AFG"
"Relax Interventions 50%","infections",2020-03-19,FALSE,3566.02,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-03-19,FALSE,21.8,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-03-19,FALSE,7.09,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-03-19,FALSE,42140.54,"AFG"
